submit 4536 15430
remove 5311
submit 2121 5238
remove 9127
remove 649
rank 7580
top_k 47
top_k 13
rank 3239
remove 8158
rank 109
remove 848
remove 6329
submit 8822 45953
remove 9914
submit 928 39046
remove 4300
remove 6260
top_k 38
submit 8856 1830
submit 1415 12559
submit 4634 32384
top_k 47
top_k 18
submit 7857 46675
submit 7828 14690
remove 1650
remove 4628
rank 5678
rank 9280
remove 4146
remove 3985
submit 4182 24321
submit 6713 19789
remove 6984
submit 9208 26931
rank 2812
rank 8887
submit 8056 44563
remove 3787
remove 1373
submit 1224 28083
rank 4156
remove 8722
remove 3848
remove 980
top_k 24
top_k 17
top_k 37
remove 9086
remove 9703
remove 2547
rank 1380
submit 2446 36484
submit 5221 2561
submit 2650 23023
remove 328
submit 7621 36126
submit 2389 39894
top_k 4
submit 7637 12336
submit 5638 4698
rank 1502
rank 6377
remove 5249
submit 6686 10932
remove 6995
top_k 24
submit 3911 2795
rank 9141
submit 1464 351
submit 3256 45313
top_k 13
top_k 7
submit 1980 49125
submit 1810 28117
submit 2361 22618
submit 8274 42074
submit 2577 23412
rank 5235
remove 7932
remove 9165
remove 1960
submit 6838 31908
submit 9280 34035
rank 2346
remove 8520
remove 5016
top_k 23
remove 2848
submit 7274 49080
top_k 37
rank 7341
remove 9700
remove 4277
rank 1435
remove 6241
submit 6192 28661
submit 4590 33466
top_k 35
top_k 29
rank 8875
top_k 14
submit 7324 15222
rank 9808
top_k 28
submit 6483 26361
rank 3978
rank 3693
rank 9276
submit 2143 21952
remove 3997
rank 482
submit 8208 45217
rank 6642
submit 5130 26749
submit 3097 22345
submit 2204 15991
submit 9152 48642
top_k 30
submit 4445 31261
rank 6410
remove 3640
top_k 18
submit 6898 17726
rank 7470
rank 8215
remove 9446
top_k 20
submit 5865 34116
top_k 12
rank 4970
rank 4665
submit 3344 41160
rank 2107
submit 9839 32761
top_k 15
rank 7435
top_k 7
remove 9749
rank 9055
remove 6150
submit 2393 3464
submit 6499 24297
submit 9168 7515
submit 9671 41468
submit 8098 47663
top_k 24
remove 8733
top_k 41
top_k 41
rank 8016
submit 7094 10646
remove 9839
submit 9091 49461
remove 669
remove 202
submit 6843 22354
remove 8239
submit 5233 44444
top_k 18
rank 6044
remove 7493
rank 1966
rank 7751
remove 2532
rank 4071
top_k 25
remove 6206
remove 9344
remove 6917
top_k 28
submit 6624 17320
remove 6375
submit 9796 34781
submit 2534 22738
remove 9006
top_k 14
rank 9684
remove 3894
submit 7868 18421
rank 5683
submit 1304 30405
submit 7740 34912
submit 6806 21014
top_k 40
remove 3841
top_k 20
remove 4892
submit 9417 30630
submit 7852 13441
remove 7094
remove 550
remove 7833
remove 8754
top_k 46
rank 8149
top_k 17
top_k 15
submit 4570 22761
top_k 3
submit 8747 24681
remove 4598
remove 2794
top_k 40
remove 1469
top_k 19
rank 3821
submit 3647 39537
rank 4972
remove 2722
submit 7623 42396
rank 7076
submit 7682 29240
submit 3516 44530
rank 8106
submit 922 15455
submit 9047 29646
submit 8494 46082
submit 3312 18297
submit 6735 23000
rank 7943
remove 4769
submit 1630 38640
submit 1709 6474
remove 3339
remove 3253
submit 535 47
rank 1609
submit 200 23932
remove 1980
top_k 12
submit 7975 48624
submit 9338 38296
rank 6405
top_k 5
submit 5048 4540
submit 8740 6273
remove 581
rank 6159
submit 4731 16237
remove 1036
top_k 18
remove 4428
submit 6000 48341
rank 6283
submit 1301 47203
top_k 8
submit 970 46872
submit 2385 34341
submit 6380 41389
submit 7727 16077
rank 3841
remove 9659
rank 876
top_k 6
top_k 18
top_k 42
remove 1630
top_k 48
submit 1688 32967
remove 2607
submit 846 31798
submit 7477 25434
remove 289
top_k 17
top_k 29
submit 8199 16299
submit 438 47089
rank 5283
submit 9019 26722
remove 8357
submit 5411 23328
rank 2056
submit 9859 3280
rank 8807
top_k 26
submit 1662 5479
submit 8914 15986
rank 59
submit 1817 44491
remove 6130
top_k 38
rank 7267
remove 6198
submit 7407 4004
top_k 5
rank 3616
submit 2803 33984
submit 9127 22620
top_k 10
submit 115 307
rank 5979
remove 903
submit 6165 46750
submit 2897 8520
rank 5408
submit 5841 13542
rank 3332
submit 3024 1047
rank 7387
top_k 22
top_k 36
remove 3691
rank 9877
rank 7200
submit 4106 24780
submit 529 33671
remove 5621
rank 4157
submit 5306 4606
remove 739
submit 7964 8284
top_k 6
submit 8951 13855
submit 2528 34161
submit 2415 41359
rank 6747
top_k 30
submit 7563 24392
top_k 43
remove 9745
submit 4546 20664
submit 4137 16381
rank 7767
remove 7682
submit 4723 2181
submit 8939 26492
submit 1134 25059
submit 2769 27217
top_k 8
top_k 5
top_k 15
rank 6742
submit 9184 37396
top_k 22
submit 8003 11495
submit 5978 25161
top_k 3
remove 9728
submit 5306 8803
rank 9394
submit 9180 26555
submit 9359 41433
top_k 34
submit 1729 6993
rank 2234
rank 8824
remove 1134
submit 6283 1786
rank 766
remove 9796
submit 1143 40625
rank 1117
remove 1729
top_k 12
top_k 38
top_k 14
remove 4147
remove 8773
remove 2516
remove 8383
remove 4386
remove 9042
submit 8008 15941
rank 8431
rank 4773
remove 3763
submit 5120 530
top_k 41
top_k 12
submit 6699 46685
rank 4106
remove 1344
top_k 50
remove 5050
top_k 41
top_k 3
rank 1558
top_k 25
submit 5585 32401
submit 5427 5186
submit 6971 36024
top_k 6
top_k 8
remove 1166
top_k 22
submit 1026 23639
rank 7879
top_k 32
remove 2736
rank 1777
top_k 12
submit 5840 4518
rank 5565
submit 5250 21838
submit 4165 23608
top_k 43
top_k 32
submit 5387 45419
remove 7336
top_k 36
submit 5942 16879
submit 6558 33167
submit 6867 8947
submit 2478 34647
rank 8819
remove 742
remove 8436
top_k 20
remove 4425
submit 4238 5334
rank 2839
top_k 19
submit 7093 26569
submit 9685 27613
remove 3939
submit 406 7322
remove 3804
submit 8107 30276
remove 9280
top_k 48
top_k 44
submit 8733 4824
submit 9825 20421
top_k 30
rank 9812
top_k 12
top_k 4
submit 8005 7848
top_k 6
rank 297
submit 4896 37987
submit 1294 7451
submit 7353 41541
submit 9749 48621
submit 8727 21563
submit 6329 7777
submit 1505 15246
remove 557
rank 1319
submit 8214 10461
remove 7324
rank 8788
rank 7882
remove 9048
top_k 29
submit 1381 26844
top_k 39
remove 5130
top_k 47
submit 2353 17013
remove 6161
rank 8867
submit 7251 24757
remove 8967
submit 9928 19024
submit 1814 13590
submit 4875 45012
rank 7574
submit 2247 32829
submit 7203 48512
top_k 17
rank 2855
submit 7973 27255
submit 682 915
submit 6957 45518
submit 8330 36495
remove 3303
submit 7080 1046
submit 1012 30692
remove 2353
submit 8718 3301
top_k 39
rank 2621
remove 4078
rank 1327
rank 8366
submit 6317 27833
submit 5508 40772
remove 2939
submit 5193 41665
submit 9392 1639
submit 3709 14635
remove 735
submit 9756 35726
submit 9021 38576
submit 864 3507
submit 9401 38088
rank 8782
top_k 7
remove 9768
remove 7264
submit 4304 23511
submit 3912 21203
top_k 5
submit 6305 32028
rank 3145
rank 6813
remove 3671
rank 7553
submit 4038 16739
remove 9218
rank 8474
remove 7476
rank 7254
submit 6879 25376
rank 2487
remove 9127
submit 8841 48169
submit 6705 33599
top_k 31
remove 3779
remove 2981
submit 6224 25310
submit 6240 26433
rank 5741
top_k 9
remove 304
submit 7107 39218
top_k 29
top_k 30
remove 5962
rank 7979
top_k 39
top_k 47
submit 4813 2578
rank 5728
remove 340
remove 5638
submit 4328 8730
top_k 50
rank 296
rank 9459
submit 6615 26697
remove 2247
submit 32 17584
submit 803 36042
remove 9651
rank 1366
remove 442
rank 4152
remove 928
submit 2950 41882
rank 1697
rank 2768
rank 1015
remove 3639
top_k 49
remove 2029
rank 7572
submit 9949 33011
submit 1879 47415
remove 4700
rank 2737
submit 6699 10749
remove 6843
submit 1136 19642
top_k 17
top_k 26
remove 9974
remove 3904
rank 3720
submit 9306 49414
rank 4384
rank 3416
remove 8274
top_k 28
submit 6523 45679
remove 9183
submit 2022 21820
top_k 27
top_k 49
top_k 2
rank 9198
submit 9863 31987
top_k 8
remove 2578
remove 4746
remove 3900
top_k 36
remove 8027
remove 7514
rank 4387
rank 1255
rank 7019
top_k 46
remove 5214
remove 9748
remove 4106
top_k 46
submit 1773 32161
submit 4967 43124
remove 6971
submit 1228 6951
rank 1103
remove 4238
rank 9349
submit 8218 47472
submit 8524 31700
rank 3398
submit 7562 49751
top_k 1
submit 7411 7479
submit 6369 17849
submit 3437 14462
top_k 28
top_k 5
top_k 9
submit 4151 31318
remove 1464
remove 6844
top_k 8
submit 1444 37359
top_k 9
submit 853 44689
top_k 18
submit 5913 26087
submit 7052 39960
submit 7685 10647
top_k 28
remove 5628
submit 6064 21132
remove 4328
top_k 48
submit 8879 12365
submit 2869 48221
remove 4934
remove 1600
submit 9953 43703
remove 6281
remove 9756
top_k 8
remove 1169
submit 1455 16645
submit 8143 45305
remove 1898
submit 5839 27490
rank 4889
remove 32
remove 6240
top_k 20
top_k 22
rank 3724
rank 5414
rank 4185
remove 4091
top_k 29
remove 5730
submit 5956 25599
remove 9384
top_k 39
top_k 6
top_k 46
submit 3770 1034
top_k 33
submit 7348 27177
top_k 27
submit 1590 28220
submit 2428 16347
rank 3513
rank 1661
rank 4897
top_k 27
submit 5554 39607
submit 240 16620
remove 452
remove 973
top_k 1
submit 4197 20417
top_k 38
remove 9266
top_k 41
rank 4254
submit 2357 41625
submit 9245 39300
submit 699 6566
remove 7718
submit 3533 21475
rank 6517
top_k 49
submit 571 14004
remove 3024
top_k 6
top_k 16
rank 1344
top_k 12
submit 6972 9009
remove 6773
submit 2456 2580
submit 1106 33999
rank 7256
rank 2584
submit 4597 32104
top_k 8
remove 714
rank 7569
remove 1113
submit 4722 45291
top_k 7
submit 7569 28088
submit 5393 20145
submit 5403 33312
rank 6103
rank 9180
submit 6149 24818
submit 4583 36097
submit 5346 36585
top_k 43
rank 9667
submit 3246 24441
rank 749
submit 6909 4142
top_k 21
submit 9392 26376
rank 2932
submit 397 11140
remove 4590
rank 6867
remove 8670
rank 6315
submit 4289 5137
top_k 3
rank 2692
top_k 11
remove 6977
rank 8235
remove 8370
top_k 35
top_k 1
top_k 9
remove 2571
remove 571
remove 9765
submit 6713 17029
rank 2902
submit 9785 49453
remove 9284
submit 7544 36584
rank 3284
rank 292
top_k 17
remove 1546
submit 9045 9698
remove 4304
rank 1228
remove 2570
submit 3848 17675
submit 191 4529
submit 5217 9022
top_k 33
remove 529
submit 7500 38378
remove 2650
top_k 45
remove 7740
rank 4702
rank 6682
top_k 10
rank 4315
rank 9696
remove 5978
remove 3239
rank 6214
top_k 6
submit 1032 41377
submit 807 49967
submit 8878 25349
remove 6222
top_k 32
top_k 21
top_k 9
submit 2163 21181
submit 7392 5049
top_k 25
remove 8218
top_k 41
rank 9907
remove 4574
remove 5250
top_k 1
top_k 4
rank 345
top_k 9
top_k 43
submit 9617 35591
rank 3819
rank 5286
rank 7569
top_k 4
remove 6737
submit 4168 35148
remove 4197
top_k 34
rank 6005
rank 7520
top_k 31
remove 9785
submit 246 21436
rank 2885
submit 9768 40561
top_k 44
rank 2075
submit 8909 9301
top_k 16
top_k 29
rank 6385
submit 8350 27098
remove 6305
rank 5142
rank 7066
submit 2528 11582
top_k 8
rank 2383
top_k 18
remove 531
submit 6813 38579
remove 9822
remove 5913
submit 4880 10658
submit 2693 26887
remove 4907
rank 9771
remove 4259
top_k 44
submit 5326 23230
remove 9965
submit 8887 45418
rank 8093
submit 4463 27015
submit 4295 9956
submit 9767 24157
submit 9329 36559
remove 7335
remove 104
top_k 18
submit 3997 21361
submit 3809 39559
rank 3593
submit 8094 19884
remove 535
rank 5955
top_k 15
rank 558
submit 3211 30103
top_k 22
rank 6317
top_k 45
rank 7244
rank 3538
remove 2497
remove 6708
top_k 30
rank 9305
submit 2717 14900
submit 1327 12032
rank 2937
top_k 4
top_k 28
rank 2158
submit 5034 40297
top_k 22
top_k 37
submit 8011 37453
rank 4771
top_k 13
remove 7353
submit 7293 10852
submit 8064 1032
remove 1814
submit 7338 27911
remove 7907
submit 2806 34623
top_k 45
rank 2199
remove 6542
top_k 41
submit 7493 45959
top_k 28
remove 5193
submit 3521 46310
submit 8685 41297
submit 7835 41990
submit 221 19864
rank 5379
rank 2485
submit 8797 38088
rank 3403
rank 120
submit 6575 42854
remove 7042
submit 5204 45569
rank 910
top_k 44
submit 2044 20418
submit 6805 25688
top_k 46
submit 4992 11850
top_k 45
submit 1644 18258
submit 6703 15445
remove 3335
submit 362 16676
rank 4322
submit 9505 41030
top_k 48
rank 1295
submit 1172 17574
top_k 18
top_k 49
rank 7789
remove 1291
submit 4932 37393
remove 2806
top_k 5
submit 567 1266
rank 9830
submit 7024 36408
remove 5729
remove 3308
submit 5407 13192
rank 2672
rank 2980
rank 3225
remove 4896
top_k 31
remove 9304
submit 6649 29543
rank 667
submit 692 25800
submit 31 8057
remove 9953
top_k 13
top_k 45
rank 5394
top_k 23
top_k 12
top_k 21
rank 3687
submit 8699 14857
submit 355 20597
rank 3377
top_k 19
submit 8439 28189
rank 5961
rank 7914
submit 7108 12650
submit 3745 6054
rank 3162
rank 8263
top_k 25
rank 1547
submit 5692 22467
remove 5063
submit 2233 21512
top_k 22
remove 7048
rank 4169
remove 8859
remove 895
submit 9562 36425
remove 2566
submit 8163 9709
remove 8577
rank 6312
top_k 3
top_k 41
top_k 50
submit 1338 29934
top_k 46
top_k 32
rank 3388
submit 7001 12665
remove 2897
remove 7253
submit 4722 36653
rank 2748
remove 8987
rank 6254
submit 2551 23783
remove 423
top_k 29
remove 9431
rank 7313
rank 4773
submit 7913 31789
top_k 41
submit 8951 8350
remove 9505
submit 699 32267
top_k 43
rank 2642
top_k 10
top_k 31
rank 3389
submit 7142 37937
submit 426 2974
submit 6724 17039
top_k 6
rank 7745
remove 8516
submit 8789 40791
submit 4910 16445
remove 2233
remove 699
rank 595
top_k 21
rank 6755
submit 8963 18692
submit 9532 10712
submit 8560 5802
remove 1612
submit 7948 21034
top_k 42
top_k 14
submit 9400 24020
rank 6631
remove 7868
submit 6002 12516
remove 7379
top_k 3
top_k 41
rank 3360
remove 6079
remove 6243
submit 9870 36134
remove 567
top_k 13
remove 6287
submit 4754 31684
rank 471
rank 9585
submit 4762 42151
top_k 33
remove 9082
top_k 9
remove 8189
remove 1815
top_k 37
remove 8016
submit 3306 18178
remove 3594
submit 8399 10084
rank 6770
submit 1147 20443
remove 3590
submit 5322 37363
rank 7416
rank 8680
rank 7838
remove 6623
top_k 39
remove 2551
remove 3143
submit 4980 47179
submit 3012 9401
submit 7311 38250
remove 6976
remove 6655
top_k 41
submit 3162 20082
remove 972
submit 8136 13971
top_k 2
remove 7852
top_k 43
remove 2446
remove 4295
submit 8704 22745
rank 6292
rank 1054
submit 2405 29758
remove 8879
top_k 24
remove 2128
submit 3731 22350
submit 7548 32266
remove 4570
remove 2478
submit 6358 28281
submit 5020 9247
submit 5748 6348
submit 1518 37074
remove 1289
remove 4045
submit 376 43906
remove 9517
rank 8381
remove 1011
rank 8090
remove 4689
remove 7538
remove 6000
top_k 47
remove 7964
top_k 43
remove 2484
rank 2380
remove 8628
rank 6439
remove 4634
top_k 22
rank 5003
rank 1418
top_k 50
submit 2162 46596
rank 656
submit 2987 11549
submit 4587 19933
remove 8747
top_k 11
remove 1065
rank 5585
top_k 28
remove 3709
top_k 41
remove 7344
submit 9203 31816
submit 6081 13541
top_k 13
remove 1444
submit 2368 22123
top_k 1
remove 7436
submit 5213 39054
rank 1317
top_k 24
submit 2793 43424
submit 6227 6810
remove 9881
top_k 21
remove 403
rank 135
remove 6900
submit 585 662
submit 6435 21704
rank 3075
remove 397
top_k 11
submit 6915 38699
top_k 18
submit 7411 17019
top_k 11
top_k 4
remove 8003
top_k 14
rank 2279
submit 9773 24054
submit 6888 36837
top_k 6
rank 5109
submit 8342 25560
submit 4495 33868
rank 8170
submit 478 24538
top_k 50
submit 3103 29062
submit 8420 26432
rank 1403
rank 8306
submit 6184 39437
rank 4644
remove 7643
rank 8444
submit 5282 16921
top_k 3
submit 8032 39382
top_k 12
remove 8494
rank 5540
submit 6583 1807
submit 623 15966
remove 8167
rank 1772
remove 3676
remove 5204
remove 5221
rank 4211
submit 6838 43446
rank 4010
top_k 4
rank 6701
rank 3201
remove 8477
remove 7083
rank 2130
remove 6705
top_k 6
rank 1655
remove 7846
remove 6748
submit 6296 15454
top_k 45
submit 7253 46376
submit 5906 34020
remove 9124
remove 6002
rank 4244
rank 8156
submit 539 6873
remove 2165
submit 2863 5960
submit 9370 22987
submit 5020 36095
rank 538
submit 8755 32219
submit 5489 2594
submit 2742 41132
remove 5903
submit 1342 36738
rank 9314
submit 9848 6395
remove 5585
submit 664 31072
submit 4041 11173
top_k 24
top_k 2
top_k 20
submit 5996 40727
remove 6713
rank 1216
remove 3731
submit 3700 44804
submit 9116 12332
top_k 48
remove 8755
top_k 7
rank 447
rank 9327
submit 1178 48049
remove 8874
remove 8718
submit 4106 24752
rank 6626
rank 2457
submit 5297 31793
top_k 3
remove 5411
submit 5081 40835
remove 4859
rank 6397
submit 3304 33731
remove 8066
rank 2675
submit 7193 48514
submit 9619 9819
top_k 4
top_k 31
remove 3012
submit 7349 34170
remove 221
top_k 10
rank 6986
submit 9184 8330
submit 3683 11229
submit 113 46589
submit 4568 14476
top_k 8
submit 7537 10837
remove 6649
rank 6538
submit 3342 45322
rank 7554
remove 2424
top_k 45
remove 9203
top_k 30
remove 232
submit 6085 42133
remove 6879
rank 3032
submit 8152 40114
remove 8361
remove 8208
remove 1143
top_k 8
remove 6860
remove 9969
top_k 43
remove 3483
submit 6636 42033
top_k 33
remove 949
submit 666 35763
submit 6220 29420
remove 6598
top_k 28
submit 6723 45
top_k 40
submit 571 34379
remove 6450
remove 7544
rank 3951
rank 6598
remove 9671
remove 5233
remove 9525
rank 8888
top_k 6
submit 3165 25358
rank 3858
rank 4557
top_k 3
remove 5651
submit 1273 27544
rank 1660
top_k 36
submit 5977 42440
top_k 20
rank 4423
remove 334
submit 8807 47050
remove 6505
submit 9290 15893
submit 7528 37013
submit 6422 36828
top_k 12
top_k 9
submit 3354 44871
submit 1955 12141
submit 8577 43154
submit 1263 15709
submit 6845 36659
submit 6314 37150
rank 2787
top_k 30
submit 3863 32596
submit 8321 36349
remove 3176
remove 9572
submit 6242 41828
top_k 4
top_k 14
top_k 44
submit 3705 22870
remove 5048
rank 2817
rank 9684
top_k 9
rank 5080
top_k 35
top_k 16
rank 8070
submit 6536 37961
submit 2368 5139
remove 3369
rank 6151
rank 2077
submit 3636 32688
submit 7210 11923
rank 3524
top_k 21
submit 2695 20917
remove 5527
remove 4883
remove 7973
remove 1455
rank 2996
submit 8838 30937
top_k 31
remove 9329
submit 5575 31766
submit 3589 10599
remove 5346
submit 2543 4466
remove 7159
submit 8861 23904
remove 6278
submit 7330 39214
rank 549
rank 7193
top_k 49
rank 9955
remove 1662
remove 6679
remove 2131
rank 6246
submit 5928 12259
rank 7631
rank 9259
rank 1502
submit 5293 23404
submit 5615 30872
remove 1652
top_k 43
top_k 7
submit 9321 34443
submit 6051 39880
remove 5927
top_k 33
top_k 2
rank 4931
submit 7470 7920
top_k 26
rank 8688
rank 5471
submit 979 13567
rank 122
submit 2038 20351
remove 1955
rank 5540
rank 6795
submit 1945 47023
top_k 36
top_k 1
remove 7362
top_k 30
rank 79
submit 5660 37829
remove 2869
submit 6826 22870
submit 7720 28074
top_k 1
remove 6575
remove 4779
top_k 15
submit 586 7833
submit 5627 22082
submit 4127 32974
top_k 30
submit 1165 16922
rank 7980
submit 3368 35550
rank 2216
remove 3137
submit 2079 22266
submit 6765 34844
rank 7260
rank 9101
top_k 43
top_k 23
rank 4223
submit 6470 24679
remove 2988
submit 7358 46568
submit 4054 35636
rank 8834
rank 9519
top_k 43
top_k 44
top_k 9
submit 234 24797
submit 8653 32062
rank 7093
remove 7493
top_k 14
top_k 15
rank 5793
top_k 30
remove 934
remove 9290
top_k 20
submit 4355 37414
submit 9279 18483
top_k 31
submit 151 21879
rank 2278
top_k 27
remove 366
top_k 50
submit 3069 43443
top_k 20
submit 9755 20958
remove 944
remove 406
submit 8935 40902
submit 2787 4392
submit 9286 29201
rank 9406
submit 7903 7269
remove 3464
rank 6236
top_k 30
rank 5298
top_k 25
remove 6283
submit 9262 49461
rank 5031
rank 9421
top_k 43
submit 31 9915
rank 590
top_k 34
submit 1787 30455
rank 6014
top_k 45
remove 7979
submit 6262 4535
submit 2641 43113
submit 9097 31034
remove 191
remove 9532
rank 6332
submit 4149 31046
remove 6765
rank 7872
submit 8783 20116
top_k 48
rank 3462
top_k 47
submit 3261 45820
rank 8551
top_k 45
rank 2324
rank 2176
submit 7348 27113
top_k 3
top_k 45
rank 9954
top_k 13
remove 948
submit 7529 31482
remove 9397
submit 6984 30020
submit 9800 49053
remove 4587
remove 2143
submit 8921 21155
submit 5602 29017
submit 6391 15691
remove 6369
remove 6925
rank 9285
submit 6756 30145
rank 956
submit 476 44256
submit 4699 34970
remove 6703
remove 9262
submit 6605 19198
remove 9031
rank 5105
rank 3609
remove 7690
submit 4803 16417
submit 139 3574
rank 4726
submit 4540 32171
submit 1587 8679
rank 9256
rank 6276
top_k 21
top_k 28
submit 2585 16747
top_k 42
remove 822
rank 4812
rank 5180
submit 4016 18821
top_k 10
remove 1773
top_k 33
submit 7766 27672
submit 4960 44295
top_k 4
submit 1077 7041
rank 6364
top_k 25
rank 983
top_k 26
submit 5753 18504
remove 31
remove 5710
remove 4137
top_k 27
remove 9642
top_k 17
remove 983
submit 7699 2450
submit 6699 31922
submit 7955 17462
rank 4295
top_k 47
remove 1518
remove 392
submit 2637 49409
rank 2519
remove 464
top_k 24
submit 4722 34666
top_k 26
rank 9649
submit 3343 42842
top_k 18
submit 1787 7112
submit 6645 12323
rank 2884
top_k 30
rank 1484
top_k 25
submit 9042 8409
remove 6170
top_k 15
remove 2248
remove 7142
remove 1091
rank 4783
top_k 4
submit 6794 18827
submit 4991 7334
top_k 48
top_k 5
submit 1045 14602
rank 4593
submit 4624 44362
remove 1106
remove 7621
top_k 45
remove 8330
submit 1637 10195
top_k 19
remove 7026
rank 3967
top_k 24
submit 2660 45856
remove 8862
top_k 4
rank 4719
top_k 8
remove 9116
top_k 45
remove 7857
rank 2239
rank 6709
remove 9949
top_k 50
rank 359
remove 4168
submit 5769 7574
top_k 32
submit 8761 35833
top_k 23
submit 1150 38899
top_k 28
submit 9333 16328
remove 8766
submit 4436 19659
top_k 6
rank 2590
submit 1081 1361
top_k 44
remove 4762
top_k 42
top_k 38
remove 3867
submit 296 6895
submit 6501 49246
submit 4191 4822
submit 9911 18121
submit 667 2500
remove 1116
top_k 4
submit 9321 32711
submit 4972 34068
submit 3139 13283
submit 7627 37124
rank 9902
top_k 5
submit 1110 16824
submit 5580 16064
remove 2435
remove 4924
remove 6583
rank 9803
top_k 43
remove 8399
submit 8462 13009
remove 9630
submit 1684 10950
submit 9003 20683
rank 4402
top_k 36
submit 3856 49858
rank 2904
rank 6201
top_k 5
top_k 10
remove 6950
top_k 50
submit 76 11003
top_k 46
remove 6791
submit 2827 3923
remove 8124
top_k 25
remove 3342
rank 409
rank 9673
submit 5618 40290
submit 8064 18952
top_k 26
top_k 40
top_k 29
rank 6851
remove 4460
rank 8726
top_k 37
top_k 33
top_k 13
top_k 17
submit 585 14779
rank 683
rank 9283
top_k 8
rank 8238
top_k 42
submit 9413 37158
remove 5626
top_k 15
remove 1530
submit 9283 44894
submit 1590 34388
top_k 3
submit 2855 28390
submit 7491 13513
rank 1264
submit 3888 6543
top_k 46
submit 4613 16835
remove 9333
rank 3103
top_k 33
rank 9390
remove 115
remove 8939
remove 7072
remove 7080
remove 9726
submit 9178 49580
remove 100
rank 9855
submit 5553 24929
remove 1587
rank 1833
submit 9228 5091
submit 4958 30883
submit 8907 32183
remove 4754
submit 5643 32276
top_k 20
submit 7465 47494
top_k 12
remove 8098
top_k 3
submit 3038 1045
rank 2407
submit 2212 31200
rank 4922
rank 9492
remove 7975
top_k 3
rank 1662
remove 6515
rank 9828
remove 4583
remove 3810
submit 3479 34627
rank 1613
rank 8531
submit 7304 17747
submit 8782 29691
top_k 2
rank 2442
top_k 12
top_k 2
remove 7293
submit 1441 22728
remove 2390
rank 4211
rank 3556
submit 3153 41098
submit 3728 16448
top_k 39
submit 1498 10869
submit 4726 35824
top_k 14
rank 3422
submit 9899 44952
rank 2377
submit 8254 19352
top_k 50
submit 5520 22841
submit 7545 28539
rank 3491
rank 1957
top_k 36
rank 9968
remove 5830
top_k 4
top_k 23
submit 1433 34942
rank 9344
rank 2062
rank 7483
remove 6838
remove 3706
rank 2352
top_k 41
remove 4054
submit 3982 10211
submit 2879 25926
remove 4991
remove 6368
rank 1830
top_k 21
top_k 42
remove 970
rank 9330
top_k 14
rank 6334
top_k 49
remove 143
submit 726 9407
submit 5075 21943
remove 6549
remove 4192
top_k 5
submit 3009 35856
submit 3262 9445
rank 7571
submit 6424 7275
rank 9276
submit 5385 37057
top_k 7
remove 4149
submit 1064 20173
top_k 20
remove 8593
top_k 25
top_k 39
remove 9828
submit 1115 29477
top_k 45
top_k 2
top_k 5
remove 6358
submit 9242 39695
top_k 13
submit 3167 16378
top_k 41
rank 5134
top_k 45
remove 7500
submit 6432 29216
rank 8820
top_k 41
top_k 15
top_k 47
rank 7333
rank 7391
remove 1031
top_k 47
remove 5417
submit 2043 27536
top_k 40
submit 5017 10110
submit 7229 35374
submit 1019 27606
top_k 20
rank 9662
remove 9321
remove 623
rank 2211
top_k 6
submit 3494 22572
remove 2208
submit 8742 27837
remove 9155
top_k 22
top_k 46
rank 5097
top_k 13
submit 3580 5688
submit 7032 34935
remove 7327
submit 3863 10105
rank 4319
submit 4697 28848
submit 6492 13658
rank 3181
rank 4300
remove 4241
top_k 14
submit 4262 44159
rank 1795
remove 7545
submit 4906 12060
submit 151 48121
remove 8685
submit 7824 13083
submit 5130 8858
submit 4256 1319
remove 6435
submit 1914 29296
remove 5996
rank 2562
top_k 39
rank 3540
remove 8235
rank 2291
submit 5276 21359
remove 9095
submit 1149 9890
top_k 15
top_k 5
top_k 19
submit 9528 46351
rank 2240
rank 869
top_k 9
remove 1165
submit 8136 19545
remove 4614
submit 1309 46334
remove 3038
submit 3221 4758
submit 6693 45970
top_k 19
remove 7798
top_k 30
top_k 11
top_k 9
remove 6165
top_k 33
submit 9548 21463
submit 7758 25668
top_k 24
remove 3569
submit 4719 29263
submit 57 20639
remove 6482
remove 7903
submit 1217 2163
top_k 30
submit 9955 20607
remove 9526
submit 6587 25933
submit 2007 34892
remove 1115
remove 6574
top_k 17
remove 2876
top_k 21
rank 3332
rank 2914
rank 9372
remove 2616
submit 8276 29734
submit 1749 12844
remove 6645
remove 4495
submit 6695 43000
rank 684
submit 7565 31133
rank 7920
remove 6262
top_k 40
top_k 2
top_k 33
rank 8993
rank 2576
top_k 47
top_k 41
submit 9946 8646
submit 3756 1385
submit 8259 47802
remove 1801
remove 8871
submit 767 28632
rank 2062
remove 7411
top_k 7
rank 1819
rank 6027
top_k 29
remove 6329
remove 3678
submit 9529 12681
top_k 1
top_k 43
submit 6856 45648
submit 1244 912
submit 9851 6640
top_k 15
remove 3580
submit 8311 32217
remove 7924
submit 3654 176
remove 5772
remove 1657
top_k 15
remove 2920
top_k 20
submit 8713 28420
submit 3116 49288
top_k 5
rank 274
remove 1150
submit 238 27172
remove 1309
remove 7569
top_k 14
rank 8477
remove 5854
rank 921
remove 1294
rank 7019
submit 8197 13265
top_k 44
rank 8712
submit 4862 20885
submit 1823 21560
remove 4155
remove 3923
rank 2863
submit 5802 9311
remove 2044
remove 7253
submit 4260 31963
rank 9236
remove 8951
top_k 38
submit 6392 6226
