10000 23000
submit 2600 94786
rank 554
rank 105
rank 613
top_k 5
rank 1222
top_k 10
rank 2794
top_k 50
rank 2813
top_k 5
top_k 100
top_k 100
top_k 10
top_k 3
top_k 20
rank 383
submit 2216 96682
top_k 100
top_k 1
top_k 50
top_k 1
submit 2777 48785
rank 1728
top_k 3
rank 81
top_k 1
top_k 3
rank 2029
rank 1080
top_k 10
rank 634
top_k 3
submit 2214 19934
top_k 50
top_k 10
submit 2637 67541
top_k 100
top_k 1
submit 398 68584
submit 2674 54228
top_k 3
top_k 10
top_k 20
top_k 10
top_k 1
top_k 1
rank 1062
top_k 1
top_k 100
rank 2230
top_k 50
top_k 5
top_k 1
top_k 10
top_k 1
top_k 3
rank 1828
submit 2451 99616
submit 284 24802
top_k 10
rank 646
top_k 5
submit 2892 28688
top_k 50
top_k 50
rank 1591
rank 1976
top_k 100
top_k 20
submit 821 46164
top_k 100
submit 2423 18831
top_k 1
top_k 100
top_k 10
submit 456 41052
top_k 3
top_k 100
submit 2654 21103
rank 2387
rank 1075
top_k 1
top_k 100
submit 1341 41435
top_k 5
top_k 100
rank 2853
top_k 5
rank 1666
top_k 50
top_k 20
top_k 50
submit 2883 6165
top_k 5
top_k 10
top_k 20
rank 110
rank 1503
top_k 1
top_k 100
rank 794
top_k 3
top_k 10
top_k 5
top_k 100
top_k 1
top_k 5
submit 227 27161
rank 77
top_k 50
submit 2351 19729
top_k 50
top_k 3
top_k 5
top_k 1
submit 1671 75116
rank 1788
top_k 20
top_k 20
rank 2090
top_k 3
rank 2980
submit 617 44770
submit 1971 46925
top_k 1
rank 752
submit 1669 36454
top_k 100
rank 1180
submit 1785 31606
top_k 10
top_k 50
submit 364 61121
rank 1706
rank 2956
top_k 10
submit 796 93634
top_k 20
rank 2098
top_k 20
top_k 1
top_k 50
submit 458 38312
top_k 20
submit 1870 57341
top_k 10
submit 2824 2278
top_k 5
top_k 10
top_k 10
top_k 3
top_k 5
top_k 3
top_k 3
top_k 20
top_k 50
top_k 50
top_k 1
top_k 1
rank 33
submit 336 59537
rank 662
submit 1152 2644
rank 1977
submit 1332 99026
rank 166
top_k 100
top_k 100
top_k 20
submit 783 36197
top_k 20
rank 2143
top_k 50
top_k 1
top_k 1
rank 2626
submit 106 33991
rank 993
rank 1934
top_k 5
top_k 1
rank 305
top_k 10
rank 374
top_k 1
top_k 1
top_k 50
top_k 10
top_k 5
submit 2160 52775
rank 2676
top_k 20
top_k 20
rank 587
top_k 1
rank 1267
submit 168 94391
top_k 1
top_k 5
top_k 10
top_k 50
submit 2255 93563
top_k 50
rank 2117
top_k 100
top_k 50
rank 2391
top_k 100
top_k 5
top_k 50
rank 2707
top_k 5
top_k 20
rank 1999
top_k 5
top_k 50
top_k 20
rank 2528
top_k 3
top_k 50
top_k 20
top_k 5
top_k 1
top_k 1
top_k 100
submit 21 94280
top_k 20
top_k 50
top_k 5
top_k 10
rank 858
rank 820
rank 867
rank 533
rank 2706
submit 1861 44368
submit 2023 88097
top_k 10
top_k 50
top_k 10
top_k 10
top_k 50
top_k 50
top_k 3
top_k 3
submit 1222 67785
rank 1574
top_k 1
top_k 20
submit 782 24217
submit 2471 48216
rank 38
submit 682 85730
top_k 10
top_k 5
top_k 10
submit 2684 45044
rank 2706
submit 1841 46771
top_k 50
rank 727
top_k 10
top_k 5
top_k 100
top_k 100
top_k 100
top_k 10
rank 916
top_k 20
top_k 1
top_k 100
top_k 5
top_k 100
submit 1785 67647
rank 1654
top_k 10
top_k 10
rank 2739
top_k 20
top_k 20
top_k 20
rank 799
top_k 20
top_k 10
top_k 20
top_k 20
top_k 3
submit 1404 59469
submit 1072 18404
top_k 20
top_k 5
top_k 10
top_k 20
submit 1617 65750
top_k 1
top_k 50
rank 2964
top_k 3
top_k 10
top_k 5
top_k 1
top_k 100
top_k 10
top_k 50
rank 2081
submit 1020 21802
submit 1146 62286
rank 2661
top_k 1
top_k 20
rank 738
top_k 20
submit 2897 34806
rank 1476
top_k 5
top_k 3
top_k 10
top_k 10
top_k 50
submit 2588 66585
rank 1323
rank 532
top_k 5
rank 2162
submit 1215 3770
submit 1168 98512
top_k 3
top_k 100
top_k 10
top_k 50
rank 833
top_k 20
top_k 3
top_k 5
rank 1632
top_k 3
top_k 100
top_k 3
submit 2830 33038
top_k 100
top_k 1
submit 2832 79320
submit 1405 88295
top_k 3
top_k 50
top_k 10
rank 1420
submit 2914 25268
top_k 20
rank 2675
top_k 3
top_k 3
rank 1812
top_k 10
top_k 50
submit 233 24622
submit 1910 5389
top_k 50
top_k 100
top_k 10
top_k 50
top_k 1
top_k 10
top_k 10
top_k 10
top_k 3
top_k 3
top_k 5
top_k 5
rank 692
top_k 50
top_k 3
top_k 50
top_k 100
top_k 3
rank 609
top_k 20
rank 1366
rank 1124
top_k 5
rank 109
top_k 1
top_k 10
submit 2669 22102
top_k 20
rank 1153
submit 2273 38833
top_k 5
top_k 10
top_k 50
top_k 5
top_k 50
rank 1881
top_k 1
top_k 100
top_k 20
top_k 10
rank 1121
top_k 5
top_k 20
submit 876 73026
submit 2629 74379
top_k 3
top_k 100
top_k 5
top_k 20
submit 2861 89987
top_k 20
rank 2233
submit 669 39618
top_k 1
top_k 1
rank 992
top_k 1
top_k 20
rank 1044
top_k 20
top_k 3
top_k 50
rank 2516
rank 1449
top_k 3
top_k 1
top_k 20
top_k 3
top_k 3
top_k 1
top_k 5
top_k 100
top_k 1
submit 276 39723
rank 2148
submit 1547 87505
rank 2494
rank 353
submit 671 12809
rank 2550
top_k 3
top_k 100
top_k 10
top_k 1
top_k 3
top_k 50
rank 2130
rank 589
rank 602
rank 424
top_k 3
top_k 5
top_k 10
rank 2384
top_k 5
submit 2484 43504
rank 2419
top_k 100
top_k 50
rank 1422
top_k 20
top_k 3
submit 1383 49695
top_k 100
rank 915
top_k 1
rank 1254
submit 392 23696
rank 1809
top_k 10
submit 1973 33702
top_k 100
submit 2475 58771
rank 1605
rank 1178
top_k 10
top_k 10
rank 1744
top_k 10
top_k 50
rank 2822
rank 2743
submit 1663 27408
top_k 1
submit 2940 42852
top_k 50
rank 2204
top_k 10
rank 2445
top_k 100
top_k 1
top_k 5
submit 2983 16765
top_k 10
top_k 100
top_k 3
top_k 1
submit 323 1548
top_k 100
top_k 100
top_k 10
top_k 5
submit 898 87547
top_k 20
top_k 20
top_k 50
rank 2801
top_k 50
top_k 100
top_k 20
top_k 50
top_k 3
submit 1157 13230
top_k 100
submit 2098 64527
submit 20 15718
top_k 20
submit 1711 11120
top_k 1
top_k 20
top_k 3
top_k 10
submit 685 55511
top_k 1
submit 289 12101
top_k 20
top_k 10
rank 94
top_k 5
top_k 100
top_k 50
top_k 100
rank 1276
rank 841
rank 2905
top_k 3
rank 2332
rank 1894
top_k 10
top_k 20
top_k 3
top_k 1
top_k 100
top_k 3
top_k 3
submit 2027 48179
top_k 50
top_k 20
top_k 5
rank 1727
top_k 20
submit 2017 29418
rank 1079
rank 373
submit 1945 53132
top_k 10
submit 1661 52122
rank 1545
rank 1161
submit 561 68815
submit 309 22182
top_k 1
submit 290 9461
top_k 100
top_k 10
submit 180 64041
submit 1853 52259
top_k 100
top_k 10
top_k 20
top_k 1
top_k 20
submit 900 49474
submit 1839 86752
top_k 100
top_k 50
submit 726 64722
top_k 50
rank 1576
top_k 100
submit 1259 57558
rank 2274
top_k 10
rank 2752
top_k 100
submit 545 2165
top_k 5
top_k 100
top_k 10
rank 815
top_k 5
submit 2430 15218
submit 1909 75952
rank 1778
rank 1414
rank 1280
submit 445 82538
top_k 1
top_k 10
top_k 20
top_k 100
top_k 10
top_k 100
top_k 100
submit 1754 81968
top_k 3
top_k 10
top_k 100
submit 1948 51991
top_k 3
top_k 1
submit 1115 36379
submit 1003 52187
submit 279 90172
top_k 50
top_k 20
top_k 5
submit 592 87752
top_k 10
top_k 1
top_k 20
rank 2075
top_k 100
rank 1729
top_k 3
top_k 5
submit 1178 15130
top_k 20
submit 2039 66383
top_k 50
submit 1901 66490
top_k 50
submit 561 21109
top_k 50
rank 1592
top_k 10
top_k 1
rank 1902
top_k 3
top_k 1
submit 2133 22164
submit 2140 73913
top_k 100
top_k 1
submit 856 17965
top_k 1
submit 2945 23133
rank 953
rank 1260
rank 2873
rank 2160
submit 1150 683
top_k 1
submit 2934 75867
top_k 10
top_k 10
top_k 100
submit 1868 53964
top_k 100
rank 188
top_k 3
top_k 3
top_k 20
top_k 1
top_k 1
top_k 3
top_k 1
top_k 1
top_k 5
top_k 100
submit 1757 85699
top_k 5
rank 2664
rank 1183
submit 1967 66587
top_k 50
top_k 1
submit 633 35696
top_k 3
submit 1806 55623
top_k 5
rank 1380
rank 188
rank 2628
rank 1415
submit 928 69223
rank 146
rank 1400
submit 1044 51405
top_k 5
rank 514
top_k 3
submit 1796 5818
rank 530
top_k 20
top_k 1
submit 2843 80934
rank 1007
top_k 3
top_k 1
top_k 10
submit 2021 67188
rank 2899
top_k 5
top_k 100
top_k 1
top_k 20
top_k 50
top_k 100
top_k 50
top_k 1
top_k 1
top_k 10
top_k 50
top_k 10
submit 2618 1128
top_k 1
top_k 1
submit 879 94696
top_k 3
top_k 100
top_k 100
top_k 50
top_k 100
top_k 100
top_k 5
top_k 100
top_k 20
top_k 1
top_k 100
top_k 20
rank 2557
top_k 3
top_k 100
top_k 5
top_k 5
top_k 20
top_k 5
submit 1977 8949
rank 2031
submit 278 48141
top_k 1
submit 1694 75516
rank 1301
rank 2656
top_k 20
top_k 10
top_k 50
top_k 50
top_k 10
submit 1214 52212
top_k 100
top_k 50
top_k 10
top_k 50
top_k 10
top_k 20
top_k 5
top_k 1
submit 1792 69981
submit 2889 26000
top_k 3
submit 2430 73665
submit 1969 74271
top_k 20
top_k 50
top_k 20
rank 1785
rank 543
rank 2290
submit 2038 22668
rank 427
rank 2022
top_k 5
submit 1401 70776
top_k 3
top_k 3
top_k 5
rank 2305
rank 2767
rank 699
submit 1377 58182
submit 1447 95240
top_k 20
submit 128 97088
submit 2139 73958
top_k 5
rank 1926
submit 1482 85884
submit 1547 31526
top_k 50
top_k 20
top_k 100
top_k 1
top_k 20
top_k 3
rank 1600
rank 455
rank 2537
top_k 5
rank 1969
top_k 3
top_k 50
top_k 5
top_k 10
top_k 10
submit 1194 59452
top_k 5
top_k 50
rank 2457
rank 1082
rank 1954
top_k 10
top_k 10
top_k 3
top_k 3
top_k 10
submit 2942 68654
rank 1530
top_k 100
top_k 3
top_k 3
top_k 1
top_k 50
top_k 10
top_k 10
top_k 20
rank 2072
top_k 5
submit 995 50080
top_k 20
top_k 3
top_k 100
top_k 20
submit 380 14248
top_k 100
top_k 50
top_k 50
top_k 10
top_k 50
top_k 1
top_k 10
top_k 1
rank 51
top_k 50
top_k 50
top_k 1
top_k 20
top_k 100
top_k 10
rank 1931
rank 1642
rank 2745
top_k 10
top_k 100
rank 997
top_k 5
submit 147 70087
top_k 20
top_k 1
top_k 50
rank 1219
top_k 1
top_k 3
rank 1144
top_k 20
rank 691
submit 1567 62336
top_k 20
top_k 50
submit 1054 50074
rank 1590
submit 35 98418
top_k 1
top_k 10
submit 424 83606
submit 1391 45955
top_k 3
submit 1028 61383
top_k 3
top_k 5
top_k 100
submit 189 32342
top_k 5
rank 2203
top_k 100
top_k 20
rank 349
top_k 50
top_k 10
top_k 10
top_k 20
rank 1420
top_k 20
submit 2316 18316
rank 2175
top_k 5
top_k 5
top_k 20
rank 2552
top_k 3
top_k 50
rank 966
top_k 50
top_k 3
submit 1883 5303
submit 1169 3186
submit 1256 44947
top_k 3
submit 2233 98839
top_k 1
top_k 3
top_k 10
top_k 1
rank 2811
top_k 5
top_k 3
top_k 3
top_k 10
submit 689 84865
rank 507
top_k 1
submit 1555 82404
submit 2981 2294
submit 53 11434
top_k 5
top_k 10
top_k 10
top_k 5
rank 2002
submit 1744 47870
top_k 50
top_k 100
submit 1424 30920
submit 657 91932
top_k 10
top_k 50
rank 2521
top_k 5
top_k 20
top_k 10
top_k 20
rank 2386
submit 2120 2970
top_k 5
top_k 10
submit 1608 78344
top_k 10
top_k 100
top_k 50
top_k 20
top_k 3
top_k 50
rank 2189
top_k 50
top_k 100
top_k 20
top_k 3
top_k 3
rank 867
top_k 100
rank 1248
top_k 3
submit 739 96954
top_k 50
top_k 3
rank 1002
submit 1142 52008
top_k 50
top_k 1
rank 555
submit 1018 88703
submit 429 74898
top_k 5
top_k 100
submit 1140 27974
top_k 10
top_k 5
top_k 10
top_k 20
top_k 20
top_k 3
top_k 20
top_k 50
top_k 3
rank 357
top_k 5
top_k 5
top_k 1
top_k 50
rank 2365
top_k 20
submit 2505 89991
top_k 20
top_k 50
submit 1855 87535
rank 1475
submit 2506 74766
top_k 5
top_k 20
rank 1107
top_k 50
top_k 10
top_k 10
top_k 100
top_k 1
top_k 100
submit 2605 22734
submit 585 70097
rank 2716
top_k 5
top_k 3
top_k 100
submit 2093 71933
top_k 1
top_k 50
top_k 1
submit 1469 99964
top_k 1
top_k 3
rank 1620
top_k 1
top_k 100
top_k 3
top_k 20
rank 671
top_k 100
top_k 5
top_k 20
top_k 20
rank 671
top_k 20
top_k 100
submit 784 10625
submit 2133 85567
top_k 20
submit 370 75930
rank 906
top_k 3
top_k 20
top_k 3
top_k 1
top_k 3
submit 250 22168
submit 1318 15757
submit 580 39093
top_k 10
submit 652 52030
rank 941
top_k 20
top_k 5
rank 1510
rank 1667
top_k 10
submit 1530 9091
top_k 10
top_k 50
submit 2545 21237
top_k 50
rank 1117
top_k 50
top_k 50
rank 1856
top_k 50
submit 1010 26235
top_k 50
top_k 10
top_k 100
top_k 100
top_k 20
top_k 100
top_k 50
submit 1148 79880
top_k 5
top_k 3
rank 706
top_k 100
rank 999
rank 1507
top_k 10
top_k 100
submit 2029 14688
top_k 1
submit 562 82885
submit 2233 22556
top_k 5
top_k 10
rank 1643
top_k 10
top_k 50
submit 1457 69420
top_k 50
submit 1183 66977
submit 2974 25266
top_k 3
submit 993 29208
top_k 10
top_k 3
top_k 10
top_k 1
top_k 100
top_k 100
submit 2063 58451
top_k 20
submit 2436 17831
submit 1866 37416
top_k 20
top_k 20
rank 2510
rank 32
top_k 10
top_k 5
top_k 50
rank 1516
top_k 10
top_k 20
top_k 20
submit 932 14074
top_k 100
rank 1269
submit 1987 11432
top_k 1
submit 2670 31813
top_k 1
submit 313 64030
top_k 50
top_k 3
top_k 20
submit 2656 95798
top_k 1
top_k 3
rank 850
top_k 5
submit 1582 82488
top_k 5
top_k 1
rank 1942
top_k 1
top_k 3
rank 759
top_k 1
top_k 100
top_k 5
top_k 1
top_k 50
rank 1359
top_k 10
submit 2929 98326
rank 1823
top_k 20
top_k 10
top_k 5
submit 2831 65076
top_k 3
rank 430
top_k 3
submit 2446 79465
top_k 10
rank 714
top_k 5
top_k 1
top_k 5
submit 864 48107
top_k 1
submit 412 14437
rank 2045
submit 632 35451
rank 1873
top_k 50
top_k 3
top_k 1
top_k 10
submit 835 25443
submit 884 16017
rank 1525
top_k 5
top_k 20
top_k 5
submit 2535 58047
top_k 10
top_k 20
top_k 20
top_k 1
top_k 50
top_k 20
top_k 50
submit 740 1750
top_k 20
top_k 5
rank 209
rank 2772
submit 593 83704
top_k 3
top_k 50
rank 1450
top_k 3
submit 2490 14620
top_k 1
top_k 20
rank 2671
top_k 1
top_k 20
top_k 1
rank 1095
rank 1125
top_k 5
top_k 50
rank 2745
top_k 50
rank 1550
top_k 3
submit 1134 13776
top_k 1
top_k 1
top_k 20
top_k 50
top_k 100
top_k 5
top_k 5
top_k 100
top_k 1
top_k 1
top_k 20
top_k 50
top_k 50
submit 487 99734
top_k 20
top_k 1
rank 1634
top_k 10
top_k 3
submit 2730 57631
top_k 20
top_k 100
top_k 10
top_k 3
top_k 3
rank 219
top_k 10
rank 767
top_k 3
top_k 50
rank 2808
submit 1114 91398
top_k 50
top_k 3
top_k 10
top_k 5
top_k 50
submit 1723 88421
submit 352 58074
top_k 10
top_k 5
rank 574
top_k 5
top_k 50
top_k 50
submit 902 16842
rank 2145
top_k 1
rank 2015
top_k 3
top_k 3
submit 2886 29785
top_k 100
rank 1218
top_k 5
top_k 20
rank 808
rank 1720
submit 507 50498
top_k 50
top_k 1
rank 2514
submit 76 67397
top_k 50
top_k 50
submit 2102 79007
top_k 5
submit 165 91631
top_k 1
top_k 5
submit 506 10887
rank 1352
top_k 1
top_k 3
top_k 100
top_k 5
submit 1440 14537
top_k 10
top_k 5
top_k 50
top_k 10
submit 1291 87368
top_k 1
top_k 3
rank 1272
top_k 100
submit 1473 96374
submit 2006 65875
submit 2581 33493
top_k 50
top_k 10
top_k 20
top_k 5
top_k 20
top_k 1
top_k 5
rank 1155
top_k 100
submit 626 93852
top_k 3
submit 411 69242
submit 2347 74889
top_k 5
top_k 3
submit 262 39052
rank 989
submit 326 27635
rank 1376
top_k 10
top_k 100
top_k 3
top_k 3
top_k 20
top_k 10
submit 295 9746
top_k 1
rank 1167
top_k 50
top_k 100
top_k 5
rank 1215
top_k 5
top_k 20
submit 1686 50228
top_k 20
top_k 10
top_k 1
top_k 100
top_k 1
rank 1567
top_k 100
top_k 100
top_k 100
submit 1342 4685
submit 679 92171
top_k 20
rank 1156
top_k 1
top_k 3
rank 2648
top_k 100
submit 1891 49927
top_k 5
submit 1521 28179
top_k 1
top_k 50
submit 1521 22526
top_k 100
top_k 20
top_k 1
submit 378 31384
top_k 1
top_k 3
top_k 1
rank 414
rank 2522
top_k 100
top_k 10
submit 2286 65133
top_k 5
submit 788 71235
top_k 5
rank 449
rank 922
top_k 1
top_k 10
top_k 3
top_k 3
top_k 5
top_k 3
submit 2571 87565
top_k 20
top_k 1
top_k 10
submit 2762 19396
top_k 5
top_k 50
top_k 50
top_k 1
top_k 3
top_k 10
submit 874 66787
submit 470 46425
top_k 1
submit 668 32534
top_k 10
submit 1337 13762
top_k 1
rank 2674
top_k 5
top_k 10
submit 167 8685
rank 1083
top_k 5
top_k 100
top_k 100
submit 631 28810
top_k 50
rank 58
top_k 20
top_k 1
top_k 5
rank 1846
submit 2162 71138
top_k 50
submit 2387 80709
top_k 5
top_k 5
top_k 50
top_k 100
top_k 10
top_k 10
top_k 10
submit 959 63792
top_k 5
top_k 10
rank 162
top_k 3
top_k 20
rank 679
top_k 1
top_k 10
submit 1512 80127
top_k 1
top_k 100
rank 978
top_k 10
submit 1107 29364
top_k 1
top_k 10
submit 2913 95245
top_k 20
top_k 3
top_k 20
submit 882 6737
submit 1445 55539
submit 402 42908
rank 2701
top_k 20
rank 1817
top_k 10
submit 2250 28567
submit 839 97774
submit 1016 55147
submit 2759 17351
rank 1847
top_k 3
top_k 50
top_k 1
top_k 3
top_k 10
top_k 1
top_k 50
top_k 20
submit 1734 14726
top_k 3
top_k 5
top_k 20
top_k 50
top_k 1
top_k 100
top_k 100
top_k 10
top_k 100
rank 1778
submit 500 22063
submit 325 78714
rank 2852
top_k 50
rank 933
submit 1716 60506
rank 2713
rank 2366
top_k 20
top_k 100
top_k 3
top_k 3
top_k 5
submit 1164 92798
rank 2916
top_k 1
submit 741 56637
submit 2704 74082
rank 1387
top_k 20
rank 1706
rank 1579
rank 1
top_k 5
rank 2929
submit 2674 67453
top_k 5
top_k 3
top_k 100
rank 1811
rank 1126
submit 2715 31240
top_k 1
top_k 50
rank 2576
top_k 100
top_k 50
rank 686
rank 1285
top_k 10
top_k 100
submit 2771 25814
top_k 50
top_k 50
submit 1766 74045
top_k 5
submit 551 32831
top_k 5
top_k 100
top_k 1
submit 1341 31735
top_k 5
top_k 100
top_k 10
top_k 100
top_k 20
top_k 5
rank 640
submit 2509 81704
top_k 5
top_k 20
top_k 50
top_k 50
top_k 10
rank 1366
top_k 20
top_k 10
rank 1927
top_k 50
top_k 3
rank 1331
top_k 3
rank 931
top_k 5
top_k 100
top_k 100
top_k 3
top_k 1
submit 669 80354
top_k 100
top_k 50
top_k 3
top_k 10
top_k 10
top_k 1
top_k 20
top_k 1
rank 2210
top_k 1
top_k 5
top_k 10
top_k 1
top_k 1
top_k 20
top_k 100
top_k 3
submit 296 77114
top_k 3
rank 392
submit 1602 20858
top_k 100
top_k 5
rank 1857
top_k 100
top_k 20
top_k 1
top_k 10
top_k 20
rank 2364
top_k 3
top_k 5
top_k 1
submit 1492 48924
rank 2856
submit 1667 85596
top_k 10
submit 2981 1258
top_k 100
top_k 5
submit 1115 63192
top_k 5
rank 1650
top_k 5
top_k 10
submit 2329 18866
rank 1272
top_k 1
rank 2435
top_k 50
top_k 5
submit 101 46252
top_k 1
rank 1448
top_k 5
top_k 5
top_k 50
top_k 20
top_k 3
submit 1417 13417
top_k 50
top_k 3
submit 2412 20481
top_k 5
rank 2405
top_k 20
rank 224
submit 939 45850
top_k 10
top_k 100
rank 722
rank 2791
top_k 5
top_k 1
top_k 3
top_k 3
top_k 5
rank 954
top_k 20
top_k 5
submit 712 66413
rank 1753
submit 2452 25204
rank 1264
top_k 1
top_k 1
top_k 100
top_k 5
submit 2173 53446
submit 2851 90565
top_k 50
rank 2119
submit 419 80361
rank 2667
top_k 3
top_k 1
submit 1397 95372
top_k 20
top_k 1
rank 1798
rank 2286
submit 2968 49497
top_k 5
top_k 1
top_k 20
top_k 3
top_k 50
top_k 1
rank 789
top_k 10
top_k 20
top_k 20
top_k 10
submit 2761 45253
submit 2006 74682
top_k 5
top_k 5
submit 2908 33802
rank 856
top_k 5
rank 747
top_k 3
top_k 5
rank 526
top_k 10
submit 1937 2429
top_k 10
submit 1867 53197
rank 403
top_k 5
top_k 10
top_k 3
top_k 10
top_k 20
top_k 20
top_k 20
top_k 1
submit 2441 80586
top_k 5
top_k 5
top_k 20
top_k 5
top_k 1
top_k 5
top_k 1
submit 2286 76010
rank 985
rank 2008
top_k 1
top_k 3
top_k 10
submit 2722 84312
top_k 1
rank 2305
top_k 100
top_k 50
top_k 5
rank 2519
top_k 20
rank 602
submit 1031 64733
top_k 20
top_k 3
rank 2259
top_k 3
top_k 100
submit 2849 6083
top_k 1
submit 1669 7231
top_k 3
top_k 50
rank 1744
top_k 100
top_k 100
top_k 10
rank 2017
top_k 100
top_k 100
top_k 10
top_k 100
top_k 20
top_k 5
rank 1313
rank 1177
rank 1994
top_k 3
rank 814
top_k 10
top_k 1
rank 2637
rank 2247
top_k 100
top_k 100
top_k 100
rank 1665
top_k 100
rank 2205
rank 1360
rank 1949
top_k 10
rank 2869
top_k 20
top_k 50
submit 1592 38926
top_k 5
top_k 1
top_k 3
top_k 1
submit 2331 65395
submit 1288 9216
top_k 3
top_k 10
rank 89
rank 2473
top_k 100
submit 1422 23833
top_k 1
top_k 50
top_k 3
rank 1524
top_k 20
top_k 1
rank 2583
top_k 10
rank 1327
top_k 3
top_k 20
top_k 1
top_k 5
top_k 20
submit 822 16139
rank 1576
submit 2092 10093
top_k 3
top_k 1
top_k 50
top_k 50
top_k 50
top_k 10
submit 319 72683
top_k 10
rank 2115
rank 832
rank 2349
rank 854
top_k 50
submit 835 53274
top_k 100
top_k 20
submit 73 54811
top_k 5
top_k 100
top_k 10
rank 482
top_k 10
submit 1032 30945
top_k 5
top_k 5
submit 1445 86374
top_k 3
top_k 10
submit 2654 46766
top_k 50
top_k 50
top_k 3
rank 175
top_k 10
top_k 50
top_k 100
top_k 50
top_k 50
rank 880
top_k 5
top_k 10
submit 47 43198
rank 1236
top_k 10
top_k 100
top_k 100
top_k 1
submit 1731 39893
top_k 50
top_k 1
rank 1063
rank 1914
rank 2213
top_k 1
top_k 50
submit 1387 92560
submit 2668 27715
top_k 5
top_k 3
top_k 10
submit 2785 96039
rank 1683
top_k 100
top_k 10
submit 2221 49225
submit 2670 41026
top_k 100
top_k 20
submit 2896 80645
top_k 1
submit 810 18797
top_k 5
submit 2990 69212
top_k 50
rank 2184
top_k 3
top_k 1
top_k 100
rank 350
submit 232 61851
top_k 10
top_k 100
top_k 100
top_k 1
submit 2064 31050
submit 181 13670
rank 313
top_k 20
rank 2700
rank 166
top_k 3
submit 2785 72137
submit 1409 74921
top_k 3
submit 2628 56784
top_k 20
top_k 3
submit 1881 56089
top_k 5
rank 2462
top_k 100
top_k 20
submit 2996 75676
top_k 10
top_k 1
top_k 100
submit 1709 61867
submit 1252 2046
top_k 100
top_k 10
top_k 20
submit 2059 6424
top_k 50
rank 2735
top_k 100
rank 1292
rank 2794
top_k 10
rank 2205
top_k 1
submit 1051 82037
top_k 1
top_k 5
rank 450
top_k 1
submit 432 86174
top_k 50
top_k 50
top_k 50
top_k 3
top_k 20
submit 2044 46082
top_k 1
submit 370 3237
top_k 50
submit 1500 11722
top_k 3
top_k 20
top_k 100
top_k 50
top_k 3
top_k 100
top_k 1
top_k 100
rank 2540
top_k 1
top_k 100
rank 1315
top_k 100
top_k 50
top_k 10
top_k 50
top_k 10
top_k 100
top_k 20
top_k 5
top_k 5
submit 1591 4991
top_k 5
top_k 3
rank 2763
top_k 20
top_k 3
top_k 5
rank 1754
top_k 1
top_k 50
rank 814
submit 1906 80317
top_k 3
top_k 1
submit 564 46256
top_k 3
top_k 10
top_k 50
top_k 20
top_k 3
top_k 5
submit 293 31528
submit 553 48209
submit 455 80880
submit 1098 64171
submit 1334 39035
rank 2942
submit 625 91128
top_k 100
top_k 100
top_k 5
top_k 1
top_k 50
top_k 3
top_k 100
top_k 100
submit 1896 95701
top_k 3
top_k 100
rank 1231
rank 2093
rank 1160
top_k 50
submit 2356 48186
rank 179
submit 925 64889
submit 1488 95319
top_k 100
top_k 5
top_k 50
rank 1320
submit 2754 71481
submit 759 5939
top_k 1
rank 2497
top_k 1
top_k 5
top_k 3
top_k 5
submit 1733 73887
submit 2629 45007
submit 99 84190
rank 302
top_k 5
top_k 50
top_k 50
top_k 20
top_k 5
top_k 3
submit 2508 81474
top_k 1
submit 701 40791
top_k 3
submit 647 78265
submit 1539 34340
submit 1387 96825
submit 2885 23174
top_k 50
top_k 3
top_k 50
submit 1517 58085
top_k 100
top_k 50
top_k 3
top_k 3
top_k 10
top_k 3
top_k 1
rank 2176
top_k 3
submit 1485 41531
top_k 3
submit 1802 2681
submit 2780 14071
rank 1220
top_k 5
submit 811 94025
rank 2968
submit 218 80900
top_k 1
top_k 5
top_k 50
rank 972
submit 2070 61533
top_k 100
rank 2502
submit 211 9047
rank 2612
top_k 3
rank 1698
top_k 5
rank 366
rank 2697
submit 2532 84513
top_k 5
top_k 10
top_k 20
top_k 3
top_k 10
rank 2787
top_k 100
top_k 10
rank 953
submit 681 68102
top_k 10
top_k 20
top_k 1
rank 850
submit 1014 47935
rank 1864
top_k 50
top_k 1
top_k 3
top_k 5
top_k 10
top_k 20
top_k 5
top_k 100
top_k 1
submit 912 45550
top_k 100
top_k 100
top_k 20
submit 506 93381
top_k 100
top_k 10
rank 2036
top_k 10
top_k 20
top_k 3
rank 1337
top_k 100
rank 329
top_k 50
top_k 50
top_k 1
top_k 5
rank 1047
top_k 1
top_k 20
submit 2195 92023
top_k 20
submit 2996 55945
submit 1652 87159
top_k 20
submit 2663 45103
submit 2980 67976
top_k 1
rank 9
top_k 50
top_k 10
top_k 1
submit 2961 54832
rank 1886
top_k 10
top_k 50
rank 794
rank 2454
submit 2138 77329
submit 691 72519
rank 2898
top_k 50
top_k 3
rank 172
submit 1494 58196
submit 2692 3113
submit 2466 93684
rank 1142
top_k 100
submit 972 28536
top_k 5
submit 2622 77720
rank 100
top_k 3
top_k 100
top_k 5
top_k 50
top_k 1
rank 906
top_k 20
rank 1109
submit 2401 71627
submit 680 89048
submit 2789 61091
rank 34
top_k 100
top_k 5
top_k 50
submit 2756 32974
rank 633
top_k 20
submit 2098 646
rank 1751
rank 1701
top_k 10
submit 2691 76292
top_k 100
top_k 1
top_k 10
top_k 100
top_k 1
top_k 1
submit 2297 21306
